Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
CTSD,fog,5,0.045357756879666346,0.9959448499594485,0.9965137702771868,0.9965376403972895,0.9967104556883352
CTSD,frost,1,1.2583603323569457,0.8483373884833739,0.8485645347964972,0.8974893068372708,0.8566756312968429
CTSD,frost,2,0.03632549204327701,0.9878345498783455,0.9827273770189238,0.9787217549760111,0.9910847242335148
CTSD,frost,3,0.14070249854195002,0.9699918896999189,0.9653541634081715,0.9606707806078288,0.9802119649524511
CTSD,frost,4,0.1142411602650439,0.9618815896188159,0.9618899500278733,0.9528860924908187,0.9764603256913026
CTSD,frost,5,0.22380474880216863,0.9399837793998378,0.9444999885018652,0.940735558107683,0.9583117507769985
CTSD,brightness,1,0.03133830484726058,0.9943227899432279,0.9904252142693912,0.9886154589505345,0.9952999757538277
CTSD,brightness,2,0.055292609757279246,0.981346309813463,0.9554693094719099,0.9462152487510858,0.9723597047247364
CTSD,brightness,3,0.22515278603709382,0.9383617193836172,0.9523857885863669,0.9495361095541595,0.9613736447366941
CTSD,brightness,4,0.02998493856350859,0.9910786699107867,0.9871059653694448,0.9848371826039121,0.9924173154302826
CTSD,brightness,5,0.2713461940698718,0.9764801297648013,0.9608375771865065,0.9592089427814587,0.9641952995389461
CTSD,contrast,1,0.12170585554881688,0.9683698296836983,0.9793575498552798,0.9811544930987209,0.9798143620020806
CTSD,contrast,2,0.2295345761915193,0.9359286293592863,0.9278423239836365,0.9158981348951357,0.9505179324196857
CTSD,contrast,3,0.06446346807439372,0.9886455798864558,0.9889886582062236,0.9902474474301646,0.9885486113683772
CTSD,contrast,4,0.030073448836509614,0.9935117599351176,0.991065464842821,0.9885066562770743,0.9952078911758191
CTSD,contrast,5,0.054308790630839966,0.975669099756691,0.9605372281662452,0.9520431706504932,0.9817376003327486
CTSD,elastic_transform,1,0.1258450198891389,0.9797242497972425,0.9811250765863855,0.9805169961987181,0.982639868064832
CTSD,elastic_transform,2,0.015001772162162707,0.9943227899432279,0.9936115903093303,0.9919617557817897,0.9958652126378698
CTSD,elastic_transform,3,0.05596496940825349,0.9894566098945661,0.9855041462680648,0.9843921227021346,0.9899543730398039
CTSD,elastic_transform,4,0.034235928105477424,0.9935117599351176,0.9946081959108388,0.9961114490695455,0.9935185992356091
CTSD,elastic_transform,5,0.21711058397411043,0.9294403892944039,0.9287528623553641,0.9210030494190261,0.9434121450375038
CTSD,pixelate,1,0.02705229345511944,0.9935117599351176,0.9887478947722191,0.9875595277959885,0.9934475883751247
CTSD,pixelate,2,0.22428867118757911,0.9294403892944039,0.9140988924176792,0.9061318349138453,0.9373305474677901
CTSD,pixelate,3,0.04390995932134157,0.991889699918897,0.9697496042956366,0.9672431208638106,0.9758972895921572
CTSD,pixelate,4,0.04751770622501058,0.9902676399026764,0.9916388896666392,0.9911900221568413,0.9926558424109556
CTSD,pixelate,5,0.05742196267110425,0.9845904298459043,0.9698619598794654,0.9648004305212542,0.9839797739912787
BTSD,gaussian_noise,1,0.9081591887086418,0.8638516179952644,0.6645755819910784,0.6550332355650152,0.7025502069388797
BTSD,gaussian_noise,2,0.9245096856247466,0.8524072612470402,0.6035890971295764,0.5972721080308924,0.6434936179311328
BTSD,gaussian_noise,3,0.8630096435829139,0.8516179952644041,0.6250366138729713,0.6217827042706064,0.6620517912784402
BTSD,gaussian_noise,4,1.0449834488091172,0.8342541436464088,0.6266039689558742,0.619217136457205,0.6737290413820829
BTSD,gaussian_noise,5,0.9122912018620883,0.8610891870560379,0.6164200724626127,0.6172812982831761,0.6506529120616206
BTSD,shot_noise,1,0.9957426048774087,0.829518547750592,0.6030487131179114,0.6100771945872286,0.6371986887016631
BTSD,shot_noise,2,2.2901342967032634,0.6412786108918705,0.406671818631977,0.4072069316913795,0.462978229968848
BTSD,shot_noise,3,1.1473479772893669,0.8149171270718232,0.5844597956642946,0.573775815534328,0.6305340283913728
BTSD,shot_noise,4,0.8519576763485771,0.867008681925809,0.6738435131580339,0.6764621345901042,0.706366936172774
BTSD,shot_noise,5,1.808638326182738,0.7213891081294396,0.5071577903862396,0.5080767297239183,0.5617240631895527
BTSD,impulse_noise,1,1.0386970878211927,0.8255722178374112,0.5935018612923405,0.5862812080476172,0.6363180531343158
BTSD,impulse_noise,2,1.09728491739109,0.8172849250197316,0.5856472495452318,0.5741510678941538,0.6332313262697404
BTSD,impulse_noise,3,0.7995150079737523,0.877663772691397,0.6398740742741812,0.6364495686949887,0.6668199873798312
BTSD,impulse_noise,4,1.0134277133463685,0.8310970797158642,0.5958630833560239,0.6072346744007129,0.6275432028620278
BTSD,impulse_noise,5,0.9582280152504521,0.8492501973164956,0.6211290511778782,0.6215618980896451,0.6504104918862768
BTSD,defocus_blur,1,0.972702473613721,0.8382004735595896,0.5961291887304937,0.594142584319693,0.6310807066045557
BTSD,defocus_blur,2,1.4725327831887784,0.750197316495659,0.5071649392122632,0.49528568831194786,0.5759836158253964
BTSD,defocus_blur,3,1.106443207708041,0.8125493291239148,0.6167328303631469,0.6128551692757199,0.6597437603190057
