Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
CTSD,glass_blur,4,0.1850631121252962,0.943227899432279,0.9465102390808132,0.940544094947326,0.9614576008583644
CTSD,glass_blur,5,0.4582411496260257,0.8564476885644768,0.8398831687625109,0.8248670722115816,0.8784628875416438
CTSD,motion_blur,1,0.06476263661203424,0.991889699918897,0.992325467941805,0.9925033522201483,0.9931768357359508
CTSD,motion_blur,2,0.04967532169741532,0.9902676399026764,0.9894773140321826,0.9880179740321733,0.9920659818661836
CTSD,motion_blur,3,0.08423337093852792,0.9837793998377939,0.9777619610482489,0.9713037532143342,0.9892695929892502
CTSD,motion_blur,4,0.0794622920036606,0.9821573398215734,0.9572076176798527,0.9506389699319344,0.969950016569525
CTSD,motion_blur,5,0.14288265592836308,0.9570154095701541,0.9459685230361938,0.9432395124171092,0.9641432474859073
CTSD,zoom_blur,1,0.07242707295920352,0.9878345498783455,0.9878014680505323,0.9874548558448513,0.989744990076253
CTSD,zoom_blur,2,0.07584900710851086,0.9902676399026764,0.9902382325003207,0.991017437291904,0.9910254676572645
CTSD,zoom_blur,3,0.1332056476399967,0.9837793998377939,0.9650778819994688,0.963658717640249,0.9690025635628142
CTSD,zoom_blur,4,0.1980703873023548,0.9732360097323601,0.9371977552032866,0.9339225035045146,0.9451233642075331
CTSD,zoom_blur,5,0.3870429156826989,0.9618815896188159,0.9303124371225036,0.9295201661562356,0.9364433720097838
CTSD,snow,1,0.06173573843968635,0.9902676399026764,0.9923824858937746,0.9915002781182997,0.9938816785989064
CTSD,snow,2,0.07677777772746672,0.9894566098945661,0.9914677425352968,0.9905604082091315,0.9931039261893571
CTSD,snow,3,0.05360603419458078,0.9894566098945661,0.9903229928883279,0.9911769903782924,0.9899832457002556
CTSD,snow,4,0.12984852100037406,0.9708029197080292,0.9763877992852361,0.9751689988236184,0.9797534658260659
CTSD,snow,5,0.42750140355064536,0.8848337388483374,0.8521939178914099,0.8453857462634045,0.8801547670216664
CTSD,fog,1,0.06773044221860032,0.9902676399026764,0.9922423226254832,0.9930980381111476,0.992107112313062
CTSD,fog,2,0.10436723155588129,0.986212489862125,0.9874707305183417,0.987843932097028,0.9887868551484111
CTSD,fog,3,0.12157038957883648,0.9748580697485807,0.9716489240886389,0.967277055124897,0.9804926806381851
CTSD,fog,4,0.16820973860037974,0.9610705596107056,0.9518260789424445,0.9454890684547375,0.9714921526559317
CTSD,fog,5,0.244471344707076,0.9334955393349554,0.9219586725459622,0.9095012369907314,0.9564912527383104
CTSD,frost,1,0.07113977159665776,0.9870235198702352,0.9824256689001619,0.9790595169041323,0.990277927927778
CTSD,frost,2,0.07378524448703717,0.9927007299270073,0.9922498913328669,0.9933742406786245,0.9923418394471026
CTSD,frost,3,0.061208788841050375,0.9870235198702352,0.9847301064315629,0.9806027984476641,0.990509135890524
CTSD,frost,4,0.0647932831024251,0.9870235198702352,0.989112375531677,0.9904286451820571,0.9891197738370017
CTSD,frost,5,0.08284443674876452,0.981346309813463,0.981274727637607,0.9797375110984103,0.9851658653218799
CTSD,brightness,1,0.060257898947066915,0.9902676399026764,0.9891733141838643,0.9868735613709276,0.9927003623779751
CTSD,brightness,2,0.06790908333367313,0.9902676399026764,0.9912185495963808,0.9911700832264331,0.992118393574752
CTSD,brightness,3,0.0705725342452236,0.9878345498783455,0.985658606750696,0.9841563833425501,0.989851187097019
CTSD,brightness,4,0.0622780619771503,0.9878345498783455,0.9847620528983183,0.981987562336346,0.9911667225658727
CTSD,brightness,5,0.06776011196196997,0.9910786699107867,0.9876091265248699,0.9842540169354336,0.9941274831053627
CTSD,contrast,1,0.08305879677317293,0.9878345498783455,0.9900280136086059,0.9917133822843281,0.989833491415163
CTSD,contrast,2,0.09396312540942396,0.981346309813463,0.9839356131022361,0.9838124384337685,0.986466110313805
CTSD,contrast,3,0.11813016030831687,0.9781021897810219,0.9828635930377532,0.9868370232682188,0.9818591725413127
CTSD,contrast,4,0.25924089859146854,0.9505271695052717,0.9588170510712658,0.9648395760523908,0.9651166827427285
CTSD,contrast,5,0.7552014596440013,0.8742903487429035,0.8969904242679363,0.9305712967973584,0.9011700507848063
CTSD,elastic_transform,1,0.07755246560413327,0.9870235198702352,0.9907901610586403,0.9923288542970533,0.98994887361347
CTSD,elastic_transform,2,0.07966599815403506,0.9837793998377939,0.9829278534687994,0.9796368445864324,0.9879967384307548
CTSD,elastic_transform,3,0.08798146907569476,0.9805352798053528,0.9820421760457531,0.9787994619981105,0.9869584534205516
CTSD,elastic_transform,4,0.11186221913288787,0.9716139497161395,0.9666235803543411,0.9604954751822531,0.9775342883822501
CTSD,elastic_transform,5,0.10440210072929455,0.9781021897810219,0.9779262687650658,0.9779627386767386,0.9800158063043858
CTSD,pixelate,1,0.07360267772589299,0.9894566098945661,0.9875320218462368,0.9862711599523429,0.9901733104261483
CTSD,pixelate,2,0.06129252123408509,0.986212489862125,0.9857503483008155,0.9849297443292822,0.987908618635626
CTSD,pixelate,3,0.07806531911820101,0.9878345498783455,0.9866845512648763,0.9847381869351057,0.9900540238581633
CTSD,pixelate,4,0.07563958496507937,0.9821573398215734,0.9824249337187453,0.9790818560199793,0.987883307249658
CTSD,pixelate,5,0.17630754742357466,0.9464720194647201,0.9293302757139201,0.9233483590626856,0.9553052932198343
BTSD,gaussian_noise,1,0.8050188201567086,0.8449092344119968,0.6299249329686478,0.6328924531447518,0.6653326348047128
BTSD,gaussian_noise,2,0.8333936754228942,0.8378058405682715,0.629100625642528,0.6433916246575557,0.6611306729189366
